H spec 1 wave,H spec 1 intensity,H spec 2 wave,H spec 2 intensity,H spec 3 wave,H spec 3 intensity,H average intensity
660.418,15.15,660.418,11,660.418,14.31,13.48666667
660.432,-0.85,660.432,-8,660.432,-1.69,-3.513333333
660.445,15.15,660.445,12,660.445,8.31,11.82
660.459,7.15,660.459,25,660.459,4.31,12.15333333
660.472,15.15,660.472,4,660.472,8.31,9.153333333
660.486,3.15,660.486,2,660.486,-0.69,1.486666667
660.5,3.15,660.5,-5,660.5,5.31,1.153333333
660.513,8.15,660.513,5,660.513,9.31,7.486666667
660.527,9.15,660.527,10,660.527,3.31,7.486666667
660.54,13.15,660.54,12,660.54,16.31,13.82
660.554,12.15,660.554,28,660.554,23.31,21.15333333
660.568,5.15,660.568,11,660.568,9.31,8.486666667
660.581,2.15,660.581,4,660.581,14.31,6.82
660.595,16.15,660.595,3,660.595,16.31,11.82
660.608,-0.85,660.608,-5,660.608,9.31,1.153333333
660.622,5.15,660.622,4,660.622,13.31,7.486666667
660.635,14.15,660.635,13,660.635,17.31,14.82
660.649,6.15,660.649,6,660.649,16.31,9.486666667
660.663,5.15,660.663,2,660.663,31.31,12.82
660.676,-5.85,660.676,9,660.676,23.31,8.82
660.69,34.15,660.69,20,660.69,30.31,28.15333333
660.703,24.15,660.703,12,660.703,22.31,19.48666667
660.717,6.15,660.717,7,660.717,17.31,10.15333333
660.73,3.15,660.73,-8,660.73,-2.69,-2.513333333
660.744,4.15,660.744,7,660.744,5.31,5.486666667
660.757,-8.85,660.757,5,660.757,-1.69,-1.846666667
660.771,2.15,660.771,5,660.771,-0.69,2.153333333
660.785,-5.85,660.785,7,660.785,-6.69,-1.846666667
660.798,-6.85,660.798,10,660.798,20.31,7.82
660.812,11.15,660.812,15,660.812,35.31,20.48666667
660.825,19.15,660.825,9,660.825,17.31,15.15333333
660.839,3.15,660.839,-1,660.839,5.31,2.486666667
660.852,8.15,660.852,9,660.852,17.31,11.48666667
660.866,10.15,660.866,7,660.866,6.31,7.82
660.879,3.15,660.879,13,660.879,-11.69,1.486666667
660.893,3.15,660.893,-3,660.893,0.31,0.1533333333
660.906,30.15,660.906,14,660.906,22.31,22.15333333
660.92,25.15,660.92,13,660.92,12.31,16.82
660.933,11.15,660.933,1,660.933,10.31,7.486666667
660.947,14.15,660.947,8,660.947,7.31,9.82
660.96,-9.85,660.96,-2,660.96,-2.69,-4.846666667
660.974,19.15,660.974,13,660.974,13.31,15.15333333
660.987,20.15,660.987,23,660.987,20.31,21.15333333
661.001,1.15,661.001,-6,661.001,16.31,3.82
661.015,-10.85,661.015,-3,661.015,3.31,-3.513333333
661.028,-4.85,661.028,-7,661.028,4.31,-2.513333333
661.042,5.15,661.042,-6,661.042,3.31,0.82
661.055,20.15,661.055,13,661.055,18.31,17.15333333
661.069,26.15,661.069,20,661.069,10.31,18.82
661.082,7.15,661.082,10,661.082,7.31,8.153333333
661.095,28.15,661.095,28,661.095,50.31,35.48666667
661.109,46.15,661.109,50,661.109,55.31,50.48666667
661.122,15.15,661.122,14,661.122,11.31,13.48666667
661.136,11.15,661.136,17,661.136,2.31,10.15333333
661.149,-21.85,661.149,7,661.149,-0.69,-5.18
661.163,-14.85,661.163,20,661.163,2.31,2.486666667
661.176,13.15,661.176,23,661.176,14.31,16.82
661.19,12.15,661.19,15,661.19,9.31,12.15333333
661.203,31.15,661.203,28,661.203,33.31,30.82
661.217,34.15,661.217,20,661.217,28.31,27.48666667
661.23,10.15,661.23,10,661.23,1.31,7.153333333
661.244,1.15,661.244,3,661.244,1.31,1.82
661.257,17.15,661.257,5,661.257,10.31,10.82
661.271,2.15,661.271,8,661.271,4.31,4.82
661.284,16.15,661.284,16,661.284,14.31,15.48666667
661.298,-3.85,661.298,-7,661.298,-14.69,-8.513333333
661.311,5.15,661.311,2,661.311,-5.69,0.4866666667
661.324,6.15,661.324,2,661.324,12.31,6.82
661.338,-5.85,661.338,-2,661.338,7.31,-0.18
661.351,9.15,661.351,0,661.351,-8.69,0.1533333333
661.365,13.15,661.365,2,661.365,1.31,5.486666667
661.378,0.15,661.378,15,661.378,-8.69,2.153333333
661.392,-5.85,661.392,9,661.392,8.31,3.82
661.405,66.15,661.405,62,661.405,67.31,65.15333333
661.419,142.15,661.419,140,661.419,148.31,143.4866667
661.432,16.15,661.432,13,661.432,33.31,20.82
661.445,9.15,661.445,5,661.445,15.31,9.82
661.459,14.15,661.459,-8,661.459,14.31,6.82
661.472,13.15,661.472,11,661.472,11.31,11.82
661.486,8.15,661.486,6,661.486,12.31,8.82
661.499,9.15,661.499,24,661.499,10.31,14.48666667
661.512,-18.85,661.512,10,661.512,-2.69,-3.846666667
661.526,9.15,661.526,15,661.526,32.31,18.82
661.539,20.15,661.539,6,661.539,18.31,14.82
661.553,4.15,661.553,5,661.553,7.31,5.486666667
661.566,11.15,661.566,2,661.566,12.31,8.486666667
661.579,3.15,661.579,5,661.579,8.31,5.486666667
661.593,3.15,661.593,-7,661.593,3.31,-0.18
661.606,1.15,661.606,8,661.606,8.31,5.82
661.62,25.15,661.62,13,661.62,6.31,14.82
661.633,7.15,661.633,3,661.633,12.31,7.486666667
661.646,2.15,661.646,3,661.646,6.31,3.82
661.66,10.15,661.66,7,661.66,10.31,9.153333333
661.673,22.15,661.673,19,661.673,10.31,17.15333333
661.687,16.15,661.687,9,661.687,13.31,12.82
661.7,28.15,661.7,30,661.7,23.31,27.15333333
661.713,22.15,661.713,24,661.713,13.31,19.82
661.727,25.15,661.727,26,661.727,25.31,25.48666667
661.74,48.15,661.74,46,661.74,51.31,48.48666667
661.753,12.15,661.753,6,661.753,12.31,10.15333333
661.767,15.15,661.767,9,661.767,13.31,12.48666667
661.78,28.15,661.78,13,661.78,19.31,20.15333333
661.794,22.15,661.794,14,661.794,11.31,15.82
661.807,-5.85,661.807,-4,661.807,-2.69,-4.18
661.82,14.15,661.82,-3,661.82,12.31,7.82
661.834,-0.85,661.834,3,661.834,16.31,6.153333333
661.847,-9.85,661.847,-8,661.847,3.31,-4.846666667
661.86,4.15,661.86,20,661.86,11.31,11.82
661.874,8.15,661.874,14,661.874,17.31,13.15333333
661.887,4.15,661.887,12,661.887,11.31,9.153333333
661.9,26.15,661.9,9,661.9,4.31,13.15333333
661.914,10.15,661.914,6,661.914,5.31,7.153333333
661.927,-0.85,661.927,8,661.927,7.31,4.82
661.94,4.15,661.94,8,661.94,8.31,6.82
661.954,-1.85,661.954,17,661.954,13.31,9.486666667
661.967,5.15,661.967,38,661.967,23.31,22.15333333
661.98,24.15,661.98,18,661.98,24.31,22.15333333
661.994,2.15,661.994,8,661.994,18.31,9.486666667
662.007,3.15,662.007,6,662.007,3.31,4.153333333
662.02,3.15,662.02,17,662.02,21.31,13.82
662.034,10.15,662.034,10,662.034,7.31,9.153333333
662.047,18.15,662.047,1,662.047,-8.69,3.486666667
662.06,22.15,662.06,12,662.06,7.31,13.82
662.074,-0.85,662.074,2,662.074,13.31,4.82
662.087,-13.85,662.087,-13,662.087,17.31,-3.18
662.1,-0.85,662.1,5,662.1,2.31,2.153333333
662.114,23.15,662.114,-3,662.114,9.31,9.82
662.127,24.15,662.127,-8,662.127,0.31,5.486666667
662.14,-5.85,662.14,-20,662.14,-13.69,-13.18
662.153,16.15,662.153,-11,662.153,-3.69,0.4866666667
662.167,20.15,662.167,10,662.167,7.31,12.48666667
662.18,2.15,662.18,-1,662.18,4.31,1.82
662.193,4.15,662.193,3,662.193,6.31,4.486666667
662.207,-3.85,662.207,-2,662.207,-0.69,-2.18
662.22,10.15,662.22,-8,662.22,-0.69,0.4866666667
662.233,5.15,662.233,4,662.233,-2.69,2.153333333
662.246,1.15,662.246,-10,662.246,1.31,-2.513333333
662.26,14.15,662.26,4,662.26,22.31,13.48666667
662.273,2.15,662.273,-3,662.273,-4.69,-1.846666667
662.286,-7.85,662.286,1,662.286,-10.69,-5.846666667
662.3,-0.85,662.3,19,662.3,1.31,6.486666667
662.313,-1.85,662.313,-1,662.313,-7.69,-3.513333333
662.326,4.15,662.326,-1,662.326,-8.69,-1.846666667
662.339,1.15,662.339,1,662.339,5.31,2.486666667
662.353,10.15,662.353,2,662.353,-0.69,3.82
662.366,8.15,662.366,4,662.366,1.31,4.486666667
662.379,-1.85,662.379,8,662.379,10.31,5.486666667
662.392,-3.85,662.392,-3,662.392,8.31,0.4866666667
662.406,2.15,662.406,6,662.406,19.31,9.153333333
662.419,7.15,662.419,19,662.419,8.31,11.48666667
662.432,22.15,662.432,6,662.432,13.31,13.82
662.445,3.15,662.445,16,662.445,5.31,8.153333333
662.459,-12.85,662.459,11,662.459,-6.69,-2.846666667
662.472,-4.85,662.472,2,662.472,13.31,3.486666667
662.485,18.15,662.485,-1,662.485,0.31,5.82
662.498,1.15,662.498,-9,662.498,-6.69,-4.846666667
662.512,14.15,662.512,6,662.512,18.31,12.82
662.525,19.15,662.525,10,662.525,22.31,17.15333333
662.538,0.15,662.538,1,662.538,-6.69,-1.846666667
662.551,6.15,662.551,-2,662.551,19.31,7.82
662.564,15.15,662.564,8,662.564,8.31,10.48666667
662.578,7.15,662.578,2,662.578,-4.69,1.486666667
662.591,15.15,662.591,16,662.591,-0.69,10.15333333
662.604,14.15,662.604,16,662.604,-5.69,8.153333333
662.617,15.15,662.617,15,662.617,-1.69,9.486666667
662.63,21.15,662.63,17,662.63,9.31,15.82
662.644,7.15,662.644,8,662.644,-1.69,4.486666667
662.657,9.15,662.657,8,662.657,-1.69,5.153333333
662.67,32.15,662.67,21,662.67,6.31,19.82
662.683,38.15,662.683,22,662.683,13.31,24.48666667
662.696,3.15,662.696,-4,662.696,-6.69,-2.513333333
662.71,1.15,662.71,-4,662.71,-9.69,-4.18
662.723,11.15,662.723,8,662.723,7.31,8.82
662.736,15.15,662.736,0,662.736,-5.69,3.153333333
662.749,13.15,662.749,21,662.749,1.31,11.82
662.762,19.15,662.762,8,662.762,14.31,13.82
662.776,14.15,662.776,2,662.776,13.31,9.82
662.789,14.15,662.789,6,662.789,23.31,14.48666667
662.802,18.15,662.802,26,662.802,24.31,22.82
662.815,16.15,662.815,23,662.815,37.31,25.48666667
662.828,10.15,662.828,2,662.828,14.31,8.82
662.841,-1.85,662.841,0,662.841,-3.69,-1.846666667
662.855,7.15,662.855,7,662.855,9.31,7.82
662.868,-7.85,662.868,5,662.868,6.31,1.153333333
662.881,-13.85,662.881,1,662.881,0.31,-4.18
662.894,-7.85,662.894,-7,662.894,-6.69,-7.18
662.907,-0.85,662.907,9,662.907,-8.69,-0.18
662.92,25.15,662.92,22,662.92,20.31,22.48666667
662.934,8.15,662.934,0,662.934,12.31,6.82
662.947,11.15,662.947,-8,662.947,0.31,1.153333333
662.96,5.15,662.96,5,662.96,5.31,5.153333333
662.973,16.15,662.973,13,662.973,10.31,13.15333333
662.986,6.15,662.986,-4,662.986,8.31,3.486666667
662.999,11.15,662.999,-8,662.999,3.31,2.153333333
663.012,13.15,663.012,-4,663.012,17.31,8.82
663.026,18.15,663.026,0,663.026,23.31,13.82
663.039,23.15,663.039,13,663.039,9.31,15.15333333
663.052,11.15,663.052,6,663.052,8.31,8.486666667
663.065,12.15,663.065,16,663.065,7.31,11.82
663.078,7.15,663.078,15,663.078,22.31,14.82
663.091,16.15,663.091,9,663.091,16.31,13.82
663.104,4.15,663.104,7,663.104,9.31,6.82
663.117,5.15,663.117,-7,663.117,-10.69,-4.18
663.131,3.15,663.131,2,663.131,-14.69,-3.18
663.144,-7.85,663.144,5,663.144,-3.69,-2.18
663.157,-3.85,663.157,-12,663.157,-10.69,-8.846666667
663.17,8.15,663.17,-3,663.17,0.31,1.82
663.183,27.15,663.183,-7,663.183,16.31,12.15333333
663.196,31.15,663.196,18,663.196,25.31,24.82
663.209,30.15,663.209,17,663.209,10.31,19.15333333
663.222,21.15,663.222,7,663.222,4.31,10.82
663.235,14.15,663.235,19,663.235,-1.69,10.48666667
663.248,-1.85,663.248,16,663.248,-7.69,2.153333333
663.262,-13.85,663.262,0,663.262,-9.69,-7.846666667
663.275,-23.85,663.275,6,663.275,-7.69,-8.513333333
663.288,-0.85,663.288,4,663.288,-4.69,-0.5133333333
663.301,7.15,663.301,10,663.301,10.31,9.153333333
663.314,5.15,663.314,21,663.314,14.31,13.48666667
663.327,-0.85,663.327,-1,663.327,21.31,6.486666667
663.34,21.15,663.34,14,663.34,19.31,18.15333333
663.353,11.15,663.353,9,663.353,12.31,10.82
663.366,5.15,663.366,-1,663.366,7.31,3.82
663.379,19.15,663.379,15,663.379,18.31,17.48666667
663.392,20.15,663.392,37,663.392,21.31,26.15333333
663.405,-5.85,663.405,0,663.405,-3.69,-3.18
663.418,-11.85,663.418,6,663.418,-20.69,-8.846666667
663.431,1.15,663.431,4,663.431,-4.69,0.1533333333
663.445,15.15,663.445,13,663.445,17.31,15.15333333
663.458,8.15,663.458,10,663.458,15.31,11.15333333
663.471,7.15,663.471,4,663.471,12.31,7.82
663.484,13.15,663.484,16,663.484,13.31,14.15333333
663.497,11.15,663.497,15,663.497,6.31,10.82
663.51,-1.85,663.51,7,663.51,-2.69,0.82
663.523,7.15,663.523,16,663.523,7.31,10.15333333
663.536,0.15,663.536,-1,663.536,-2.69,-1.18
663.549,4.15,663.549,-9,663.549,-14.69,-6.513333333
663.562,-4.85,663.562,-13,663.562,-11.69,-9.846666667
663.575,-14.85,663.575,-10,663.575,-5.69,-10.18
663.588,-13.85,663.588,-6,663.588,-1.69,-7.18
663.601,-14.85,663.601,10,663.601,-9.69,-4.846666667
663.614,-2.85,663.614,17,663.614,-11.69,0.82
663.627,6.15,663.627,24,663.627,13.31,14.48666667
663.64,0.15,663.64,14,663.64,9.31,7.82
663.653,2.15,663.653,10,663.653,4.31,5.486666667
663.666,3.15,663.666,1,663.666,-9.69,-1.846666667
663.679,-6.85,663.679,-6,663.679,-11.69,-8.18
663.692,21.15,663.692,16,663.692,22.31,19.82
663.705,32.15,663.705,19,663.705,19.31,23.48666667
663.718,4.15,663.718,8,663.718,8.31,6.82
663.731,-11.85,663.731,-6,663.731,1.31,-5.513333333
663.744,-19.85,663.744,-1,663.744,18.31,-0.8466666667
663.757,4.15,663.757,16,663.757,27.31,15.82
663.77,6.15,663.77,-1,663.77,18.31,7.82
663.783,3.15,663.783,-1,663.783,4.31,2.153333333
663.796,17.15,663.796,0,663.796,13.31,10.15333333
663.809,17.15,663.809,24,663.809,18.31,19.82
663.822,11.15,663.822,13,663.822,-1.69,7.486666667
663.835,-1.85,663.835,-7,663.835,-13.69,-7.513333333
663.848,-11.85,663.848,-2,663.848,8.31,-1.846666667
663.861,-1.85,663.861,-5,663.861,4.31,-0.8466666667
663.874,10.15,663.874,2,663.874,7.31,6.486666667
663.887,5.15,663.887,-7,663.887,17.31,5.153333333
663.9,-1.85,663.9,-7,663.9,1.31,-2.513333333
663.913,10.15,663.913,4,663.913,2.31,5.486666667
663.926,0.15,663.926,10,663.926,13.31,7.82
663.939,0.15,663.939,-1,663.939,1.31,0.1533333333
663.952,10.15,663.952,8,663.952,9.31,9.153333333
663.965,6.15,663.965,33,663.965,23.31,20.82
663.978,11.15,663.978,8,663.978,7.31,8.82
663.991,-7.85,663.991,-11,663.991,5.31,-4.513333333
664.004,-1.85,664.004,-7,664.004,16.31,2.486666667
664.017,10.15,664.017,7,664.017,30.31,15.82
664.03,13.15,664.03,17,664.03,25.31,18.48666667
664.042,6.15,664.042,14,664.042,18.31,12.82
664.055,-1.85,664.055,3,664.055,2.31,1.153333333
664.068,10.15,664.068,6,664.068,2.31,6.153333333
664.081,19.15,664.081,10,664.081,24.31,17.82
664.094,11.15,664.094,0,664.094,26.31,12.48666667
664.107,30.15,664.107,7,664.107,26.31,21.15333333
664.12,27.15,664.12,32,664.12,26.31,28.48666667
664.133,4.15,664.133,22,664.133,18.31,14.82
664.146,5.15,664.146,2,664.146,8.31,5.153333333
664.159,1.15,664.159,12,664.159,4.31,5.82
664.172,-0.85,664.172,4,664.172,-14.69,-3.846666667
664.185,5.15,664.185,8,664.185,1.31,4.82
664.198,0.15,664.198,0,664.198,7.31,2.486666667
664.21,17.15,664.21,20,664.21,14.31,17.15333333
664.223,8.15,664.223,14,664.223,-2.69,6.486666667
664.236,10.15,664.236,-1,664.236,1.31,3.486666667
664.249,12.15,664.249,-8,664.249,12.31,5.486666667
664.262,19.15,664.262,-10,664.262,3.31,4.153333333
664.275,12.15,664.275,2,664.275,-7.69,2.153333333
664.288,20.15,664.288,19,664.288,0.31,13.15333333
664.301,15.15,664.301,26,664.301,6.31,15.82
664.314,8.15,664.314,7,664.314,5.31,6.82
664.327,2.15,664.327,6,664.327,-2.69,1.82
664.339,-3.85,664.339,-7,664.339,1.31,-3.18
664.352,-7.85,664.352,17,664.352,-3.69,1.82
664.365,-17.85,664.365,15,664.365,16.31,4.486666667
664.378,8.15,664.378,16,664.378,13.31,12.48666667
664.391,7.15,664.391,7,664.391,12.31,8.82
664.404,22.15,664.404,4,664.404,18.31,14.82
664.417,9.15,664.417,9,664.417,18.31,12.15333333
664.43,7.15,664.43,7,664.43,6.31,6.82
664.442,8.15,664.442,10,664.442,-0.69,5.82
664.455,6.15,664.455,3,664.455,-7.69,0.4866666667
664.468,-3.85,664.468,3,664.468,3.31,0.82
664.481,7.15,664.481,9,664.481,16.31,10.82
664.494,31.15,664.494,13,664.494,16.31,20.15333333
664.507,2.15,664.507,-14,664.507,-2.69,-4.846666667
664.52,-18.85,664.52,10,664.52,-11.69,-6.846666667
664.532,2.15,664.532,13,664.532,-7.69,2.486666667
664.545,4.15,664.545,6,664.545,3.31,4.486666667
664.558,10.15,664.558,4,664.558,10.31,8.153333333
664.571,1.15,664.571,10,664.571,5.31,5.486666667
664.584,-11.85,664.584,4,664.584,3.31,-1.513333333
664.597,-1.85,664.597,-2,664.597,-0.69,-1.513333333
664.609,11.15,664.609,15,664.609,1.31,9.153333333
664.622,7.15,664.622,24,664.622,9.31,13.48666667
664.635,7.15,664.635,20,664.635,16.31,14.48666667
664.648,17.15,664.648,15,664.648,16.31,16.15333333
664.661,11.15,664.661,9,664.661,16.31,12.15333333
664.674,7.15,664.674,-5,664.674,4.31,2.153333333
664.686,10.15,664.686,-4,664.686,-13.69,-2.513333333
664.699,-4.85,664.699,3,664.699,-4.69,-2.18
664.712,7.15,664.712,9,664.712,12.31,9.486666667
664.725,-12.85,664.725,3,664.725,4.31,-1.846666667
664.738,5.15,664.738,2,664.738,13.31,6.82
664.751,19.15,664.751,8,664.751,12.31,13.15333333
664.763,11.15,664.763,7,664.763,10.31,9.486666667
664.776,1.15,664.776,6,664.776,2.31,3.153333333
664.789,24.15,664.789,26,664.789,18.31,22.82
664.802,10.15,664.802,16,664.802,14.31,13.48666667
664.815,-6.85,664.815,8,664.815,-5.69,-1.513333333
664.827,11.15,664.827,-1,664.827,-18.69,-2.846666667
664.84,0.15,664.84,0,664.84,5.31,1.82
664.853,2.15,664.853,-13,664.853,1.31,-3.18
664.866,15.15,664.866,1,664.866,17.31,11.15333333
664.878,2.15,664.878,1,664.878,-7.69,-1.513333333
664.891,-7.85,664.891,12,664.891,-9.69,-1.846666667
664.904,0.15,664.904,19,664.904,9.31,9.486666667
664.917,4.15,664.917,18,664.917,13.31,11.82
664.93,-1.85,664.93,4,664.93,4.31,2.153333333
664.942,2.15,664.942,31,664.942,18.31,17.15333333
664.955,2.15,664.955,32,664.955,24.31,19.48666667
664.968,10.15,664.968,22,664.968,24.31,18.82
664.981,13.15,664.981,12,664.981,19.31,14.82
664.993,8.15,664.993,6,664.993,8.31,7.486666667
665.006,3.15,665.006,5,665.006,22.31,10.15333333
665.019,28.15,665.019,3,665.019,25.31,18.82
665.032,24.15,665.032,15,665.032,16.31,18.48666667
665.044,11.15,665.044,7,665.044,13.31,10.48666667
665.057,21.15,665.057,28,665.057,7.31,18.82
665.07,-7.85,665.07,12,665.07,1.31,1.82
665.083,-20.85,665.083,-16,665.083,-13.69,-16.84666667
665.095,19.15,665.095,-2,665.095,-10.69,2.153333333
665.108,15.15,665.108,3,665.108,2.31,6.82
665.121,-4.85,665.121,8,665.121,2.31,1.82
665.134,-10.85,665.134,-1,665.134,4.31,-2.513333333
665.146,5.15,665.146,18,665.146,7.31,10.15333333
665.159,15.15,665.159,22,665.159,5.31,14.15333333
665.172,17.15,665.172,27,665.172,29.31,24.48666667
665.185,-16.85,665.185,0,665.185,-2.69,-6.513333333
665.197,7.15,665.197,10,665.197,-5.69,3.82
665.21,5.15,665.21,25,665.21,-3.69,8.82
665.223,12.15,665.223,27,665.223,12.31,17.15333333
665.235,29.15,665.235,28,665.235,37.31,31.48666667
665.248,60.15,665.248,70,665.248,60.31,63.48666667
665.261,3.15,665.261,19,665.261,-5.69,5.486666667
665.274,-4.85,665.274,7,665.274,0.31,0.82
665.286,4.15,665.286,23,665.286,25.31,17.48666667
665.299,-4.85,665.299,35,665.299,18.31,16.15333333
665.312,3.15,665.312,1,665.312,-7.69,-1.18
665.324,25.15,665.324,18,665.324,17.31,20.15333333
665.337,7.15,665.337,22,665.337,16.31,15.15333333
665.35,8.15,665.35,15,665.35,-8.69,4.82
665.362,-6.85,665.362,18,665.362,-8.69,0.82
665.375,-3.85,665.375,13,665.375,9.31,6.153333333
665.388,7.15,665.388,-8,665.388,-3.69,-1.513333333
665.4,12.15,665.4,21,665.4,1.31,11.48666667
665.413,18.15,665.413,18,665.413,7.31,14.48666667
665.426,12.15,665.426,21,665.426,3.31,12.15333333
665.438,16.15,665.438,3,665.438,-10.69,2.82
665.451,2.15,665.451,8,665.451,-2.69,2.486666667
665.464,-6.85,665.464,9,665.464,-12.69,-3.513333333
665.476,12.15,665.476,4,665.476,10.31,8.82
665.489,19.15,665.489,3,665.489,17.31,13.15333333
665.502,9.15,665.502,18,665.502,16.31,14.48666667
665.514,4.15,665.514,22,665.514,2.31,9.486666667
665.527,7.15,665.527,16,665.527,1.31,8.153333333
665.54,9.15,665.54,0,665.54,-13.69,-1.513333333
665.552,-12.85,665.552,-4,665.552,-7.69,-8.18
665.565,-15.85,665.565,-3,665.565,7.31,-3.846666667
665.578,14.15,665.578,6,665.578,24.31,14.82
665.59,14.15,665.59,19,665.59,19.31,17.48666667
665.603,17.15,665.603,10,665.603,14.31,13.82
665.616,11.15,665.616,4,665.616,0.31,5.153333333
665.628,12.15,665.628,13,665.628,13.31,12.82
665.641,7.15,665.641,5,665.641,2.31,4.82
665.654,-3.85,665.654,1,665.654,1.31,-0.5133333333
665.666,8.15,665.666,4,665.666,5.31,5.82
665.679,19.15,665.679,0,665.679,6.31,8.486666667
665.691,20.15,665.691,15,665.691,12.31,15.82
665.704,12.15,665.704,4,665.704,8.31,8.153333333
665.717,2.15,665.717,3,665.717,-6.69,-0.5133333333
665.729,16.15,665.729,2,665.729,5.31,7.82
665.742,21.15,665.742,22,665.742,0.31,14.48666667
665.755,-6.85,665.755,-10,665.755,1.31,-5.18
665.767,-3.85,665.767,1,665.767,-3.69,-2.18
665.78,1.15,665.78,6,665.78,-4.69,0.82
665.792,11.15,665.792,26,665.792,24.31,20.48666667
665.805,19.15,665.805,25,665.805,16.31,20.15333333
665.818,16.15,665.818,11,665.818,-5.69,7.153333333
665.83,-12.85,665.83,1,665.83,-11.69,-7.846666667
665.843,6.15,665.843,11,665.843,4.31,7.153333333
665.855,-6.85,665.855,1,665.855,0.31,-1.846666667
665.868,-12.85,665.868,11,665.868,-0.69,-0.8466666667
665.881,2.15,665.881,16,665.881,8.31,8.82
665.893,7.15,665.893,4,665.893,9.31,6.82
665.906,-1.85,665.906,2,665.906,0.31,0.1533333333
665.918,-1.85,665.918,2,665.918,1.31,0.4866666667
665.931,-8.85,665.931,-7,665.931,-2.69,-6.18
665.943,3.15,665.943,4,665.943,17.31,8.153333333
665.956,3.15,665.956,15,665.956,13.31,10.48666667
665.969,-1.85,665.969,-13,665.969,-7.69,-7.513333333
665.981,-6.85,665.981,-8,665.981,-0.69,-5.18
665.994,-23.85,665.994,-8,665.994,-18.69,-16.84666667
666.006,-19.85,666.006,0,666.006,-18.69,-12.84666667
666.019,3.15,666.019,1,666.019,-1.69,0.82
666.031,13.15,666.031,15,666.031,22.31,16.82
666.044,14.15,666.044,15,666.044,24.31,17.82
666.057,26.15,666.057,26,666.057,25.31,25.82
666.069,36.15,666.069,24,666.069,22.31,27.48666667
666.082,23.15,666.082,6,666.082,12.31,13.82
666.094,7.15,666.094,9,666.094,1.31,5.82
666.107,4.15,666.107,14,666.107,5.31,7.82
666.119,7.15,666.119,31,666.119,20.31,19.48666667
666.132,2.15,666.132,22,666.132,9.31,11.15333333
666.144,6.15,666.144,5,666.144,0.31,3.82
666.157,-1.85,666.157,-6,666.157,9.31,0.4866666667
666.169,-3.85,666.169,3,666.169,0.31,-0.18
666.182,-12.85,666.182,1,666.182,13.31,0.4866666667
666.194,1.15,666.194,-3,666.194,10.31,2.82
666.207,8.15,666.207,11,666.207,10.31,9.82
666.22,14.15,666.22,19,666.22,16.31,16.48666667
666.232,3.15,666.232,13,666.232,20.31,12.15333333
666.245,-13.85,666.245,13,666.245,2.31,0.4866666667
666.257,21.15,666.257,19,666.257,18.31,19.48666667
666.27,4.15,666.27,6,666.27,2.31,4.153333333
666.282,8.15,666.282,5,666.282,-7.69,1.82
666.295,-8.85,666.295,7,666.295,-8.69,-3.513333333
666.307,3.15,666.307,5,666.307,-3.69,1.486666667
666.32,5.15,666.32,6,666.32,7.31,6.153333333
666.332,9.15,666.332,6,666.332,16.31,10.48666667
666.345,7.15,666.345,10,666.345,6.31,7.82
666.357,2.15,666.357,8,666.357,15.31,8.486666667
666.37,10.15,666.37,17,666.37,20.31,15.82
666.382,6.15,666.382,17,666.382,20.31,14.48666667
666.395,19.15,666.395,22,666.395,31.31,24.15333333
666.407,13.15,666.407,17,666.407,14.31,14.82
666.42,6.15,666.42,8,666.42,5.31,6.486666667
666.432,5.15,666.432,2,666.432,6.31,4.486666667
666.445,5.15,666.445,-2,666.445,15.31,6.153333333
666.457,-5.85,666.457,1,666.457,1.31,-1.18
666.469,0.15,666.469,5,666.469,12.31,5.82
666.482,7.15,666.482,15,666.482,15.31,12.48666667
666.494,15.15,666.494,4,666.494,14.31,11.15333333
666.507,22.15,666.507,6,666.507,10.31,12.82
666.519,5.15,666.519,1,666.519,0.31,2.153333333
666.532,-8.85,666.532,-4,666.532,-10.69,-7.846666667
666.544,5.15,666.544,13,666.544,7.31,8.486666667
666.557,16.15,666.557,23,666.557,26.31,21.82
666.569,3.15,666.569,5,666.569,-0.69,2.486666667
666.582,16.15,666.582,-7,666.582,9.31,6.153333333
666.594,9.15,666.594,7,666.594,5.31,7.153333333
666.607,21.15,666.607,9,666.607,21.31,17.15333333
666.619,12.15,666.619,7,666.619,12.31,10.48666667
666.631,9.15,666.631,14,666.631,4.31,9.153333333
666.644,3.15,666.644,21,666.644,7.31,10.48666667
666.656,4.15,666.656,9,666.656,2.31,5.153333333
666.669,13.15,666.669,0,666.669,22.31,11.82
666.681,4.15,666.681,5,666.681,16.31,8.486666667
666.694,15.15,666.694,16,666.694,16.31,15.82
666.706,19.15,666.706,6,666.706,10.31,11.82
666.718,3.15,666.718,1,666.718,-14.69,-3.513333333
666.731,-0.85,666.731,1,666.731,-6.69,-2.18
666.743,9.15,666.743,-8,666.743,1.31,0.82
666.756,19.15,666.756,-2,666.756,33.31,16.82
666.768,12.15,666.768,9,666.768,22.31,14.48666667
666.78,3.15,666.78,-2,666.78,-0.69,0.1533333333
666.793,7.15,666.793,7,666.793,-2.69,3.82
666.805,19.15,666.805,26,666.805,15.31,20.15333333
666.818,3.15,666.818,8,666.818,19.31,10.15333333
666.83,-9.85,666.83,5,666.83,0.31,-1.513333333
666.843,4.15,666.843,17,666.843,5.31,8.82
