HD spec 1 wave,HD spec 1 intensity,HD spec 2 wave,HD spec 2 intensity,HD spec 3 wave,HD spec 3 intensity,HD average intensity
637.498,8.23,637.498,8.23,637.498,0.85,5.77
637.515,3.23,637.515,3.23,637.515,-9.15,-0.8966666667
637.532,13.23,637.532,13.23,637.532,5.85,10.77
637.549,9.23,637.549,9.23,637.549,-6.15,4.103333333
637.567,2.23,637.567,2.23,637.567,-0.15,1.436666667
637.584,3.23,637.584,3.23,637.584,-0.15,2.103333333
637.601,-5.77,637.601,-5.77,637.601,-1.15,-4.23
637.618,7.23,637.618,7.23,637.618,21.85,12.10333333
637.636,3.23,637.636,3.23,637.636,20.85,9.103333333
637.653,12.23,637.653,12.23,637.653,-6.15,6.103333333
637.67,9.23,637.67,9.23,637.67,0.85,6.436666667
637.687,10.23,637.687,10.23,637.687,-0.15,6.77
637.704,-0.77,637.704,-0.77,637.704,1.85,0.1033333333
637.722,-1.77,637.722,-1.77,637.722,2.85,-0.23
637.739,5.23,637.739,5.23,637.739,16.85,9.103333333
637.756,19.23,637.756,19.23,637.756,5.85,14.77
637.773,12.23,637.773,12.23,637.773,12.85,12.43666667
637.791,16.23,637.791,16.23,637.791,7.85,13.43666667
637.808,12.23,637.808,12.23,637.808,18.85,14.43666667
637.825,6.23,637.825,6.23,637.825,9.85,7.436666667
637.842,17.23,637.842,17.23,637.842,-3.15,10.43666667
637.859,14.23,637.859,14.23,637.859,-9.15,6.436666667
637.877,7.23,637.877,7.23,637.877,2.85,5.77
637.894,-5.77,637.894,-5.77,637.894,4.85,-2.23
637.911,-4.77,637.911,-4.77,637.911,-9.15,-6.23
637.928,7.23,637.928,7.23,637.928,-12.15,0.77
637.945,-3.77,637.945,-3.77,637.945,11.85,1.436666667
637.963,-3.77,637.963,-3.77,637.963,3.85,-1.23
637.98,2.23,637.98,2.23,637.98,4.85,3.103333333
637.997,12.23,637.997,12.23,637.997,3.85,9.436666667
638.014,8.23,638.014,8.23,638.014,-16.15,0.1033333333
638.031,2.23,638.031,2.23,638.031,-25.15,-6.896666667
638.049,12.23,638.049,12.23,638.049,-3.15,7.103333333
638.066,-14.77,638.066,-14.77,638.066,-24.15,-17.89666667
638.083,-7.77,638.083,-7.77,638.083,-12.15,-9.23
638.1,5.23,638.1,5.23,638.1,-2.15,2.77
638.117,3.23,638.117,3.23,638.117,-4.15,0.77
638.134,11.23,638.134,11.23,638.134,-7.15,5.103333333
638.152,-1.77,638.152,-1.77,638.152,17.85,4.77
638.169,-5.77,638.169,-5.77,638.169,1.85,-3.23
638.186,7.23,638.186,7.23,638.186,-1.15,4.436666667
638.203,0.23,638.203,0.23,638.203,-12.15,-3.896666667
638.22,-0.77,638.22,-0.77,638.22,-8.15,-3.23
638.237,2.23,638.237,2.23,638.237,-20.15,-5.23
638.255,-8.77,638.255,-8.77,638.255,-21.15,-12.89666667
638.272,-21.77,638.272,-21.77,638.272,-9.15,-17.56333333
638.289,-3.77,638.289,-3.77,638.289,-10.15,-5.896666667
638.306,-4.77,638.306,-4.77,638.306,-20.15,-9.896666667
638.323,5.23,638.323,5.23,638.323,-2.15,2.77
638.34,17.23,638.34,17.23,638.34,2.85,12.43666667
638.357,25.23,638.357,25.23,638.357,15.85,22.10333333
638.374,13.23,638.374,13.23,638.374,25.85,17.43666667
638.392,-9.77,638.392,-9.77,638.392,-0.15,-6.563333333
638.409,-16.77,638.409,-16.77,638.409,-9.15,-14.23
638.426,4.23,638.426,4.23,638.426,-14.15,-1.896666667
638.443,4.23,638.443,4.23,638.443,-8.15,0.1033333333
638.46,2.23,638.46,2.23,638.46,3.85,2.77
638.477,8.23,638.477,8.23,638.477,-1.15,5.103333333
638.494,15.23,638.494,15.23,638.494,19.85,16.77
638.511,2.23,638.511,2.23,638.511,2.85,2.436666667
638.529,-5.77,638.529,-5.77,638.529,-7.15,-6.23
638.546,-9.77,638.546,-9.77,638.546,-15.15,-11.56333333
638.563,-3.77,638.563,-3.77,638.563,-14.15,-7.23
638.58,11.23,638.58,11.23,638.58,-11.15,3.77
638.597,1.23,638.597,1.23,638.597,-13.15,-3.563333333
638.614,-2.77,638.614,-2.77,638.614,-20.15,-8.563333333
638.631,9.23,638.631,9.23,638.631,-7.15,3.77
638.648,3.23,638.648,3.23,638.648,-6.15,0.1033333333
638.665,-14.77,638.665,-14.77,638.665,-1.15,-10.23
638.682,-14.77,638.682,-14.77,638.682,3.85,-8.563333333
638.7,-1.77,638.7,-1.77,638.7,8.85,1.77
638.717,4.23,638.717,4.23,638.717,19.85,9.436666667
638.734,4.23,638.734,4.23,638.734,14.85,7.77
638.751,11.23,638.751,11.23,638.751,-13.15,3.103333333
638.768,19.23,638.768,19.23,638.768,2.85,13.77
638.785,1.23,638.785,1.23,638.785,-11.15,-2.896666667
638.802,8.23,638.802,8.23,638.802,-6.15,3.436666667
638.819,11.23,638.819,11.23,638.819,7.85,10.10333333
638.836,9.23,638.836,9.23,638.836,6.85,8.436666667
638.853,22.23,638.853,22.23,638.853,25.85,23.43666667
638.87,0.23,638.87,0.23,638.87,-1.15,-0.23
638.887,-16.77,638.887,-16.77,638.887,-18.15,-17.23
638.904,-5.77,638.904,-5.77,638.904,-9.15,-6.896666667
638.921,7.23,638.921,7.23,638.921,19.85,11.43666667
638.939,6.23,638.939,6.23,638.939,21.85,11.43666667
638.956,16.23,638.956,16.23,638.956,9.85,14.10333333
638.973,0.23,638.973,0.23,638.973,8.85,3.103333333
638.99,9.23,638.99,9.23,638.99,27.85,15.43666667
639.007,10.23,639.007,10.23,639.007,7.85,9.436666667
639.024,6.23,639.024,6.23,639.024,9.85,7.436666667
639.041,9.23,639.041,9.23,639.041,14.85,11.10333333
639.058,16.23,639.058,16.23,639.058,7.85,13.43666667
639.075,0.23,639.075,0.23,639.075,10.85,3.77
639.092,15.23,639.092,15.23,639.092,23.85,18.10333333
639.109,-9.77,639.109,-9.77,639.109,-14.15,-11.23
639.126,-5.77,639.126,-5.77,639.126,-13.15,-8.23
639.143,-4.77,639.143,-4.77,639.143,3.85,-1.896666667
639.16,-10.77,639.16,-10.77,639.16,-6.15,-9.23
639.177,16.23,639.177,16.23,639.177,3.85,12.10333333
639.194,13.23,639.194,13.23,639.194,14.85,13.77
639.211,16.23,639.211,16.23,639.211,3.85,12.10333333
639.228,21.23,639.228,21.23,639.228,4.85,15.77
639.245,0.23,639.245,0.23,639.245,-9.15,-2.896666667
639.262,7.23,639.262,7.23,639.262,-9.15,1.77
639.279,5.23,639.279,5.23,639.279,-7.15,1.103333333
639.296,2.23,639.296,2.23,639.296,9.85,4.77
639.313,21.23,639.313,21.23,639.313,14.85,19.10333333
639.33,-4.77,639.33,-4.77,639.33,-17.15,-8.896666667
639.347,-0.77,639.347,-0.77,639.347,2.85,0.4366666667
639.364,-1.77,639.364,-1.77,639.364,17.85,4.77
639.381,-6.77,639.381,-6.77,639.381,-0.15,-4.563333333
639.398,7.23,639.398,7.23,639.398,13.85,9.436666667
639.415,10.23,639.415,10.23,639.415,11.85,10.77
639.432,10.23,639.432,10.23,639.432,4.85,8.436666667
639.449,3.23,639.449,3.23,639.449,-10.15,-1.23
639.466,5.23,639.466,5.23,639.466,-1.15,3.103333333
639.483,5.23,639.483,5.23,639.483,2.85,4.436666667
639.5,11.23,639.5,11.23,639.5,8.85,10.43666667
639.517,2.23,639.517,2.23,639.517,-2.15,0.77
639.534,-3.77,639.534,-3.77,639.534,-6.15,-4.563333333
639.551,-21.77,639.551,-21.77,639.551,-13.15,-18.89666667
639.568,-16.77,639.568,-16.77,639.568,-15.15,-16.23
639.585,-8.77,639.585,-8.77,639.585,-12.15,-9.896666667
639.602,3.23,639.602,3.23,639.602,-0.15,2.103333333
639.619,6.23,639.619,6.23,639.619,4.85,5.77
639.636,1.23,639.636,1.23,639.636,11.85,4.77
639.653,16.23,639.653,16.23,639.653,-2.15,10.10333333
639.669,5.23,639.669,5.23,639.669,-20.15,-3.23
639.686,-6.77,639.686,-6.77,639.686,-14.15,-9.23
639.703,12.23,639.703,12.23,639.703,10.85,11.77
639.72,-6.77,639.72,-6.77,639.72,19.85,2.103333333
639.737,-8.77,639.737,-8.77,639.737,2.85,-4.896666667
639.754,4.23,639.754,4.23,639.754,15.85,8.103333333
639.771,25.23,639.771,25.23,639.771,27.85,26.10333333
639.788,44.23,639.788,44.23,639.788,35.85,41.43666667
639.805,32.23,639.805,32.23,639.805,35.85,33.43666667
639.822,8.23,639.822,8.23,639.822,-3.15,4.436666667
639.839,7.23,639.839,7.23,639.839,-8.15,2.103333333
639.856,16.23,639.856,16.23,639.856,9.85,14.10333333
639.873,7.23,639.873,7.23,639.873,3.85,6.103333333
639.89,6.23,639.89,6.23,639.89,9.85,7.436666667
639.906,-10.77,639.906,-10.77,639.906,-3.15,-8.23
639.923,5.23,639.923,5.23,639.923,-1.15,3.103333333
639.94,9.23,639.94,9.23,639.94,18.85,12.43666667
639.957,4.23,639.957,4.23,639.957,7.85,5.436666667
639.974,3.23,639.974,3.23,639.974,2.85,3.103333333
639.991,19.23,639.991,19.23,639.991,4.85,14.43666667
640.008,1.23,640.008,1.23,640.008,0.85,1.103333333
640.025,4.23,640.025,4.23,640.025,9.85,6.103333333
640.042,-2.77,640.042,-2.77,640.042,2.85,-0.8966666667
640.059,-14.77,640.059,-14.77,640.059,-12.15,-13.89666667
640.075,5.23,640.075,5.23,640.075,6.85,5.77
640.092,10.23,640.092,10.23,640.092,18.85,13.10333333
640.109,14.23,640.109,14.23,640.109,4.85,11.10333333
640.126,-1.77,640.126,-1.77,640.126,2.85,-0.23
640.143,-20.77,640.143,-20.77,640.143,-3.15,-14.89666667
640.16,-21.77,640.16,-21.77,640.16,0.85,-14.23
640.177,-15.77,640.177,-15.77,640.177,-2.15,-11.23
640.194,-3.77,640.194,-3.77,640.194,-21.15,-9.563333333
640.21,-5.77,640.21,-5.77,640.21,-11.15,-7.563333333
640.227,10.23,640.227,10.23,640.227,6.85,9.103333333
640.244,11.23,640.244,11.23,640.244,14.85,12.43666667
640.261,11.23,640.261,11.23,640.261,27.85,16.77
640.278,14.23,640.278,14.23,640.278,2.85,10.43666667
640.295,7.23,640.295,7.23,640.295,-0.15,4.77
640.312,-3.77,640.312,-3.77,640.312,-14.15,-7.23
640.328,-3.77,640.328,-3.77,640.328,-8.15,-5.23
640.345,-10.77,640.345,-10.77,640.345,15.85,-1.896666667
640.362,-7.77,640.362,-7.77,640.362,-1.15,-5.563333333
640.379,5.23,640.379,5.23,640.379,4.85,5.103333333
640.396,29.23,640.396,29.23,640.396,25.85,28.10333333
640.413,24.23,640.413,24.23,640.413,24.85,24.43666667
640.43,-0.77,640.43,-0.77,640.43,-3.15,-1.563333333
640.446,-8.77,640.446,-8.77,640.446,-18.15,-11.89666667
640.463,3.23,640.463,3.23,640.463,-3.15,1.103333333
640.48,-11.77,640.48,-11.77,640.48,-12.15,-11.89666667
640.497,-1.77,640.497,-1.77,640.497,-22.15,-8.563333333
640.514,-10.77,640.514,-10.77,640.514,-10.15,-10.56333333
640.531,1.23,640.531,1.23,640.531,2.85,1.77
640.547,11.23,640.547,11.23,640.547,2.85,8.436666667
640.564,11.23,640.564,11.23,640.564,-3.15,6.436666667
640.581,16.23,640.581,16.23,640.581,9.85,14.10333333
640.598,15.23,640.598,15.23,640.598,20.85,17.10333333
640.615,2.23,640.615,2.23,640.615,6.85,3.77
640.631,7.23,640.631,7.23,640.631,1.85,5.436666667
640.648,-16.77,640.648,-16.77,640.648,-5.15,-12.89666667
640.665,4.23,640.665,4.23,640.665,14.85,7.77
640.682,12.23,640.682,12.23,640.682,17.85,14.10333333
640.699,-8.77,640.699,-8.77,640.699,-19.15,-12.23
640.715,2.23,640.715,2.23,640.715,8.85,4.436666667
640.732,0.23,640.732,0.23,640.732,2.85,1.103333333
640.749,-3.77,640.749,-3.77,640.749,-12.15,-6.563333333
640.766,7.23,640.766,7.23,640.766,11.85,8.77
640.783,14.23,640.783,14.23,640.783,9.85,12.77
640.799,21.23,640.799,21.23,640.799,3.85,15.43666667
640.816,15.23,640.816,15.23,640.816,7.85,12.77
640.833,5.23,640.833,5.23,640.833,11.85,7.436666667
640.85,9.23,640.85,9.23,640.85,0.85,6.436666667
640.866,16.23,640.866,16.23,640.866,0.85,11.10333333
640.883,23.23,640.883,23.23,640.883,17.85,21.43666667
640.9,-1.77,640.9,-1.77,640.9,-7.15,-3.563333333
640.917,-6.77,640.917,-6.77,640.917,-2.15,-5.23
640.933,-2.77,640.933,-2.77,640.933,-5.15,-3.563333333
640.95,-2.77,640.95,-2.77,640.95,0.85,-1.563333333
640.967,8.23,640.967,8.23,640.967,2.85,6.436666667
640.984,-5.77,640.984,-5.77,640.984,-11.15,-7.563333333
641.001,2.23,641.001,2.23,641.001,-5.15,-0.23
641.017,7.23,641.017,7.23,641.017,0.85,5.103333333
641.034,-4.77,641.034,-4.77,641.034,-3.15,-4.23
641.051,10.23,641.051,10.23,641.051,-8.15,4.103333333
641.068,8.23,641.068,8.23,641.068,-4.15,4.103333333
641.084,9.23,641.084,9.23,641.084,-0.15,6.103333333
641.101,-12.77,641.101,-12.77,641.101,2.85,-7.563333333
641.118,6.23,641.118,6.23,641.118,16.85,9.77
641.134,0.23,641.134,0.23,641.134,-3.15,-0.8966666667
641.151,-6.77,641.151,-6.77,641.151,1.85,-3.896666667
641.168,-3.77,641.168,-3.77,641.168,-7.15,-4.896666667
641.185,-3.77,641.185,-3.77,641.185,-2.15,-3.23
641.201,14.23,641.201,14.23,641.201,12.85,13.77
641.218,5.23,641.218,5.23,641.218,1.85,4.103333333
641.235,2.23,641.235,2.23,641.235,-12.15,-2.563333333
641.252,13.23,641.252,13.23,641.252,0.85,9.103333333
641.268,36.23,641.268,36.23,641.268,6.85,26.43666667
641.285,3.23,641.285,3.23,641.285,16.85,7.77
641.302,-1.77,641.302,-1.77,641.302,10.85,2.436666667
641.318,-10.77,641.318,-10.77,641.318,-0.15,-7.23
641.335,11.23,641.335,11.23,641.335,2.85,8.436666667
641.352,2.23,641.352,2.23,641.352,11.85,5.436666667
641.368,0.23,641.368,0.23,641.368,-1.15,-0.23
641.385,19.23,641.385,19.23,641.385,17.85,18.77
641.402,37.23,641.402,37.23,641.402,1.85,25.43666667
641.419,27.23,641.419,27.23,641.419,-3.15,17.10333333
641.435,25.23,641.435,25.23,641.435,0.85,17.10333333
641.452,30.23,641.452,30.23,641.452,32.85,31.10333333
641.469,7.23,641.469,7.23,641.469,25.85,13.43666667
641.485,-1.77,641.485,-1.77,641.485,8.85,1.77
641.502,5.23,641.502,5.23,641.502,-10.15,0.1033333333
641.519,9.23,641.519,9.23,641.519,-27.15,-2.896666667
641.535,-3.77,641.535,-3.77,641.535,-5.15,-4.23
641.552,18.23,641.552,18.23,641.552,16.85,17.77
641.569,25.23,641.569,25.23,641.569,25.85,25.43666667
641.585,0.23,641.585,0.23,641.585,9.85,3.436666667
641.602,-12.77,641.602,-12.77,641.602,-12.15,-12.56333333
641.619,1.23,641.619,1.23,641.619,-9.15,-2.23
641.635,-11.77,641.635,-11.77,641.635,-10.15,-11.23
641.652,5.23,641.652,5.23,641.652,-0.15,3.436666667
641.669,6.23,641.669,6.23,641.669,1.85,4.77
641.685,17.23,641.685,17.23,641.685,-2.15,10.77
641.702,19.23,641.702,19.23,641.702,22.85,20.43666667
641.719,14.23,641.719,14.23,641.719,19.85,16.10333333
641.735,8.23,641.735,8.23,641.735,10.85,9.103333333
641.752,11.23,641.752,11.23,641.752,-2.15,6.77
641.769,10.23,641.769,10.23,641.769,-2.15,6.103333333
641.785,4.23,641.785,4.23,641.785,-6.15,0.77
641.802,-7.77,641.802,-7.77,641.802,-2.15,-5.896666667
641.818,13.23,641.818,13.23,641.818,17.85,14.77
641.835,14.23,641.835,14.23,641.835,-1.15,9.103333333
641.852,20.23,641.852,20.23,641.852,-2.15,12.77
641.868,34.23,641.868,34.23,641.868,-4.15,21.43666667
641.885,7.23,641.885,7.23,641.885,1.85,5.436666667
641.902,-5.77,641.902,-5.77,641.902,-4.15,-5.23
641.918,-6.77,641.918,-6.77,641.918,-11.15,-8.23
641.935,14.23,641.935,14.23,641.935,2.85,10.43666667
641.951,8.23,641.951,8.23,641.951,14.85,10.43666667
641.968,8.23,641.968,8.23,641.968,-4.15,4.103333333
641.985,-15.77,641.985,-15.77,641.985,-15.15,-15.56333333
642.001,1.23,642.001,1.23,642.001,6.85,3.103333333
642.018,12.23,642.018,12.23,642.018,-1.15,7.77
642.034,11.23,642.034,11.23,642.034,2.85,8.436666667
642.051,19.23,642.051,19.23,642.051,-5.15,11.10333333
642.068,-1.77,642.068,-1.77,642.068,-12.15,-5.23
642.084,8.23,642.084,8.23,642.084,2.85,6.436666667
642.101,8.23,642.101,8.23,642.101,10.85,9.103333333
642.117,13.23,642.117,13.23,642.117,32.85,19.77
642.134,-6.77,642.134,-6.77,642.134,17.85,1.436666667
642.151,-8.77,642.151,-8.77,642.151,5.85,-3.896666667
642.167,-2.77,642.167,-2.77,642.167,-4.15,-3.23
642.184,-10.77,642.184,-10.77,642.184,-11.15,-10.89666667
642.2,3.23,642.2,3.23,642.2,15.85,7.436666667
642.217,11.23,642.217,11.23,642.217,26.85,16.43666667
642.233,17.23,642.233,17.23,642.233,19.85,18.10333333
642.25,17.23,642.25,17.23,642.25,19.85,18.10333333
642.267,15.23,642.267,15.23,642.267,17.85,16.10333333
642.283,1.23,642.283,1.23,642.283,15.85,6.103333333
642.3,-10.77,642.3,-10.77,642.3,9.85,-3.896666667
642.316,-11.77,642.316,-11.77,642.316,-13.15,-12.23
642.333,1.23,642.333,1.23,642.333,1.85,1.436666667
642.349,-0.77,642.349,-0.77,642.349,-5.15,-2.23
642.366,-14.77,642.366,-14.77,642.366,-23.15,-17.56333333
642.382,-16.77,642.382,-16.77,642.382,-11.15,-14.89666667
642.399,16.23,642.399,16.23,642.399,9.85,14.10333333
642.416,34.23,642.416,34.23,642.416,20.85,29.77
642.432,22.23,642.432,22.23,642.432,14.85,19.77
642.449,-5.77,642.449,-5.77,642.449,-6.15,-5.896666667
642.465,5.23,642.465,5.23,642.465,-3.15,2.436666667
642.482,16.23,642.482,16.23,642.482,3.85,12.10333333
642.498,3.23,642.498,3.23,642.498,-2.15,1.436666667
642.515,3.23,642.515,3.23,642.515,-7.15,-0.23
642.531,0.23,642.531,0.23,642.531,-1.15,-0.23
642.548,5.23,642.548,5.23,642.548,2.85,4.436666667
642.564,22.23,642.564,22.23,642.564,19.85,21.43666667
642.581,18.23,642.581,18.23,642.581,4.85,13.77
642.597,6.23,642.597,6.23,642.597,4.85,5.77
642.614,1.23,642.614,1.23,642.614,-0.15,0.77
642.63,12.23,642.63,12.23,642.63,27.85,17.43666667
642.647,17.23,642.647,17.23,642.647,22.85,19.10333333
642.663,22.23,642.663,22.23,642.663,30.85,25.10333333
642.68,6.23,642.68,6.23,642.68,18.85,10.43666667
642.696,20.23,642.696,20.23,642.696,11.85,17.43666667
642.713,10.23,642.713,10.23,642.713,-15.15,1.77
642.729,24.23,642.729,24.23,642.729,21.85,23.43666667
642.746,24.23,642.746,24.23,642.746,15.85,21.43666667
642.762,1.23,642.762,1.23,642.762,-2.15,0.1033333333
642.779,3.23,642.779,3.23,642.779,0.85,2.436666667
642.795,-17.77,642.795,-17.77,642.795,-24.15,-19.89666667
642.812,-7.77,642.812,-7.77,642.812,-16.15,-10.56333333
642.828,-4.77,642.828,-4.77,642.828,-10.15,-6.563333333
642.845,-4.77,642.845,-4.77,642.845,-1.15,-3.563333333
642.861,6.23,642.861,6.23,642.861,-3.15,3.103333333
642.878,-8.77,642.878,-8.77,642.878,-8.15,-8.563333333
642.894,12.23,642.894,12.23,642.894,-0.15,8.103333333
642.911,38.23,642.911,38.23,642.911,23.85,33.43666667
642.927,14.23,642.927,14.23,642.927,7.85,12.10333333
642.944,17.23,642.944,17.23,642.944,3.85,12.77
642.96,27.23,642.96,27.23,642.96,11.85,22.10333333
642.977,9.23,642.977,9.23,642.977,4.85,7.77
642.993,11.23,642.993,11.23,642.993,2.85,8.436666667
643.01,24.23,643.01,24.23,643.01,1.85,16.77
643.026,7.23,643.026,7.23,643.026,-5.15,3.103333333
643.042,-10.77,643.042,-10.77,643.042,-14.15,-11.89666667
643.059,10.23,643.059,10.23,643.059,-4.15,5.436666667
643.075,-0.77,643.075,-0.77,643.075,-10.15,-3.896666667
643.092,-7.77,643.092,-7.77,643.092,-15.15,-10.23
643.108,-13.77,643.108,-13.77,643.108,-29.15,-18.89666667
643.125,-0.77,643.125,-0.77,643.125,-17.15,-6.23
643.141,3.23,643.141,3.23,643.141,4.85,3.77
643.158,18.23,643.158,18.23,643.158,-7.15,9.77
643.174,14.23,643.174,14.23,643.174,-10.15,6.103333333
643.19,39.23,643.19,39.23,643.19,27.85,35.43666667
643.207,41.23,643.207,41.23,643.207,23.85,35.43666667
643.223,20.23,643.223,20.23,643.223,21.85,20.77
643.24,9.23,643.24,9.23,643.24,17.85,12.10333333
643.256,4.23,643.256,4.23,643.256,7.85,5.436666667
643.272,4.23,643.272,4.23,643.272,5.85,4.77
643.289,6.23,643.289,6.23,643.289,-11.15,0.4366666667
643.305,4.23,643.305,4.23,643.305,11.85,6.77
643.322,15.23,643.322,15.23,643.322,7.85,12.77
643.338,13.23,643.338,13.23,643.338,6.85,11.10333333
643.355,5.23,643.355,5.23,643.355,-12.15,-0.5633333333
643.371,8.23,643.371,8.23,643.371,1.85,6.103333333
643.387,-0.77,643.387,-0.77,643.387,1.85,0.1033333333
643.404,-4.77,643.404,-4.77,643.404,0.85,-2.896666667
643.42,4.23,643.42,4.23,643.42,3.85,4.103333333
643.437,20.23,643.437,20.23,643.437,24.85,21.77
643.453,33.23,643.453,33.23,643.453,16.85,27.77
643.469,11.23,643.469,11.23,643.469,2.85,8.436666667
643.486,2.23,643.486,2.23,643.486,-3.15,0.4366666667
643.502,12.23,643.502,12.23,643.502,-3.15,7.103333333
643.518,-1.77,643.518,-1.77,643.518,3.85,0.1033333333
643.535,-3.77,643.535,-3.77,643.535,1.85,-1.896666667
643.551,17.23,643.551,17.23,643.551,7.85,14.10333333
643.568,12.23,643.568,12.23,643.568,0.85,8.436666667
643.584,13.23,643.584,13.23,643.584,6.85,11.10333333
643.6,0.23,643.6,0.23,643.6,8.85,3.103333333
643.617,5.23,643.617,5.23,643.617,-1.15,3.103333333
643.633,9.23,643.633,9.23,643.633,9.85,9.436666667
643.649,13.23,643.649,13.23,643.649,10.85,12.43666667
643.666,7.23,643.666,7.23,643.666,-1.15,4.436666667
643.682,-2.77,643.682,-2.77,643.682,-9.15,-4.896666667
643.698,8.23,643.698,8.23,643.698,-0.15,5.436666667
643.715,-8.77,643.715,-8.77,643.715,-15.15,-10.89666667
643.731,0.23,643.731,0.23,643.731,-4.15,-1.23
643.748,-1.77,643.748,-1.77,643.748,0.85,-0.8966666667
643.764,14.23,643.764,14.23,643.764,14.85,14.43666667
643.78,22.23,643.78,22.23,643.78,6.85,17.10333333
643.797,16.23,643.797,16.23,643.797,3.85,12.10333333
643.813,23.23,643.813,23.23,643.813,-8.15,12.77
643.829,14.23,643.829,14.23,643.829,-0.15,9.436666667
643.846,-6.77,643.846,-6.77,643.846,-21.15,-11.56333333
643.862,13.23,643.862,13.23,643.862,0.85,9.103333333
643.878,10.23,643.878,10.23,643.878,0.85,7.103333333
643.895,10.23,643.895,10.23,643.895,14.85,11.77
643.911,6.23,643.911,6.23,643.911,12.85,8.436666667
643.927,2.23,643.927,2.23,643.927,8.85,4.436666667
643.943,11.23,643.943,11.23,643.943,3.85,8.77
643.96,-2.77,643.96,-2.77,643.96,-22.15,-9.23
643.976,-19.77,643.976,-19.77,643.976,-13.15,-17.56333333
643.992,-0.77,643.992,-0.77,643.992,7.85,2.103333333
644.009,18.23,644.009,18.23,644.009,22.85,19.77
644.025,3.23,644.025,3.23,644.025,6.85,4.436666667
644.041,11.23,644.041,11.23,644.041,2.85,8.436666667
644.058,22.23,644.058,22.23,644.058,24.85,23.10333333
644.074,25.23,644.074,25.23,644.074,28.85,26.43666667
644.09,11.23,644.09,11.23,644.09,14.85,12.43666667
644.106,15.23,644.106,15.23,644.106,4.85,11.77
644.123,9.23,644.123,9.23,644.123,14.85,11.10333333
644.139,-14.77,644.139,-14.77,644.139,25.85,-1.23
644.155,1.23,644.155,1.23,644.155,23.85,8.77
644.172,8.23,644.172,8.23,644.172,-10.15,2.103333333
644.188,9.23,644.188,9.23,644.188,20.85,13.10333333
644.204,-1.77,644.204,-1.77,644.204,10.85,2.436666667
644.22,6.23,644.22,6.23,644.22,7.85,6.77
644.237,11.23,644.237,11.23,644.237,14.85,12.43666667
644.253,-3.77,644.253,-3.77,644.253,3.85,-1.23
644.269,-2.77,644.269,-2.77,644.269,17.85,4.103333333
644.286,-4.77,644.286,-4.77,644.286,8.85,-0.23
644.302,0.23,644.302,0.23,644.302,5.85,2.103333333
644.318,5.23,644.318,5.23,644.318,0.85,3.77
644.334,21.23,644.334,21.23,644.334,10.85,17.77
644.351,10.23,644.351,10.23,644.351,18.85,13.10333333
644.367,-1.77,644.367,-1.77,644.367,1.85,-0.5633333333
644.383,-0.77,644.383,-0.77,644.383,-3.15,-1.563333333
644.399,8.23,644.399,8.23,644.399,7.85,8.103333333
644.416,11.23,644.416,11.23,644.416,0.85,7.77
644.432,9.23,644.432,9.23,644.432,-4.15,4.77
644.448,-2.77,644.448,-2.77,644.448,-18.15,-7.896666667
644.464,4.23,644.464,4.23,644.464,-15.15,-2.23
644.481,-3.77,644.481,-3.77,644.481,-8.15,-5.23
644.497,4.23,644.497,4.23,644.497,-11.15,-0.8966666667
644.513,3.23,644.513,3.23,644.513,-16.15,-3.23
644.529,4.23,644.529,4.23,644.529,-12.15,-1.23
644.545,8.23,644.545,8.23,644.545,21.85,12.77
644.562,-0.77,644.562,-0.77,644.562,0.85,-0.23
644.578,9.23,644.578,9.23,644.578,3.85,7.436666667
644.594,10.23,644.594,10.23,644.594,-6.15,4.77
644.61,2.23,644.61,2.23,644.61,-1.15,1.103333333
644.627,12.23,644.627,12.23,644.627,3.85,9.436666667
644.643,-2.77,644.643,-2.77,644.643,2.85,-0.8966666667
644.659,-17.77,644.659,-17.77,644.659,-10.15,-15.23
644.675,-26.77,644.675,-26.77,644.675,-10.15,-21.23
644.691,-13.77,644.691,-13.77,644.691,-7.15,-11.56333333
644.708,4.23,644.708,4.23,644.708,-1.15,2.436666667
644.724,-6.77,644.724,-6.77,644.724,-3.15,-5.563333333
644.74,4.23,644.74,4.23,644.74,1.85,3.436666667
644.756,20.23,644.756,20.23,644.756,3.85,14.77
644.772,17.23,644.772,17.23,644.772,3.85,12.77
644.789,28.23,644.789,28.23,644.789,5.85,20.77
