H spec 1 wave,H spec 1 intensity,H spec 2 wave,H spec 2 intensity,H spec 3 wave,H spec 3 intensity,H average intensity
637.636,-1.62,637.636,8.15,637.636,-4.92,0.5366666667
637.653,5.38,637.653,1.15,637.653,15.08,7.203333333
637.67,5.38,637.67,2.15,637.67,17.08,8.203333333
637.687,7.38,637.687,2.15,637.687,17.08,8.87
637.704,5.38,637.704,2.15,637.704,17.08,8.203333333
637.722,5.38,637.722,3.15,637.722,4.08,4.203333333
637.739,1.38,637.739,13.15,637.739,18.08,10.87
637.756,12.38,637.756,-3.85,637.756,18.08,8.87
637.773,22.38,637.773,-8.85,637.773,8.08,7.203333333
637.791,-8.62,637.791,3.15,637.791,6.08,0.2033333333
637.808,-1.62,637.808,8.15,637.808,14.08,6.87
637.825,9.38,637.825,1.15,637.825,6.08,5.536666667
637.842,10.38,637.842,10.15,637.842,6.08,8.87
637.859,-8.62,637.859,5.15,637.859,1.08,-0.7966666667
637.877,3.38,637.877,9.15,637.877,14.08,8.87
637.894,-7.62,637.894,10.15,637.894,11.08,4.536666667
637.911,-2.62,637.911,10.15,637.911,-0.92,2.203333333
637.928,-0.62,637.928,-1.85,637.928,2.08,-0.13
637.945,16.38,637.945,16.15,637.945,17.08,16.53666667
637.963,6.38,637.963,17.15,637.963,9.08,10.87
637.98,0.38,637.98,-0.85,637.98,-0.92,-0.4633333333
637.997,4.38,637.997,-1.85,637.997,21.08,7.87
638.014,-11.62,638.014,-7.85,638.014,-2.92,-7.463333333
638.031,-13.62,638.031,8.15,638.031,-2.92,-2.796666667
638.049,-6.62,638.049,11.15,638.049,2.08,2.203333333
638.066,-16.62,638.066,-1.85,638.066,9.08,-3.13
638.083,-5.62,638.083,-0.85,638.083,8.08,0.5366666667
638.1,-0.62,638.1,10.15,638.1,-3.92,1.87
638.117,3.38,638.117,10.15,638.117,3.08,5.536666667
638.134,-4.62,638.134,7.15,638.134,5.08,2.536666667
638.152,11.38,638.152,-4.85,638.152,7.08,4.536666667
638.169,-11.62,638.169,-8.85,638.169,-6.92,-9.13
638.186,-0.62,638.186,-14.85,638.186,-8.92,-8.13
638.203,-2.62,638.203,-12.85,638.203,-5.92,-7.13
638.22,-18.62,638.22,-25.85,638.22,-26.92,-23.79666667
638.237,-9.62,638.237,-13.85,638.237,-15.92,-13.13
638.255,-20.62,638.255,-9.85,638.255,-2.92,-11.13
638.272,-10.62,638.272,-2.85,638.272,7.08,-2.13
638.289,-19.62,638.289,3.15,638.289,-7.92,-8.13
638.306,-11.62,638.306,0.15,638.306,-10.92,-7.463333333
638.323,2.38,638.323,8.15,638.323,3.08,4.536666667
638.34,4.38,638.34,8.15,638.34,11.08,7.87
638.357,5.38,638.357,10.15,638.357,11.08,8.87
638.374,15.38,638.374,16.15,638.374,6.08,12.53666667
638.392,-1.62,638.392,-15.85,638.392,-4.92,-7.463333333
638.409,-6.62,638.409,-27.85,638.409,-10.92,-15.13
638.426,-7.62,638.426,-10.85,638.426,-16.92,-11.79666667
638.443,-7.62,638.443,-4.85,638.443,1.08,-3.796666667
638.46,-8.62,638.46,-2.85,638.46,-3.92,-5.13
638.477,1.38,638.477,4.15,638.477,12.08,5.87
638.494,12.38,638.494,20.15,638.494,23.08,18.53666667
638.511,14.38,638.511,1.15,638.511,1.08,5.536666667
638.529,13.38,638.529,-1.85,638.529,6.08,5.87
638.546,-2.62,638.546,7.15,638.546,-4.92,-0.13
638.563,4.38,638.563,8.15,638.563,15.08,9.203333333
638.58,1.38,638.58,17.15,638.58,21.08,13.20333333
638.597,-3.62,638.597,6.15,638.597,7.08,3.203333333
638.614,0.38,638.614,3.15,638.614,-5.92,-0.7966666667
638.631,1.38,638.631,-1.85,638.631,1.08,0.2033333333
638.648,-2.62,638.648,5.15,638.648,6.08,2.87
638.665,-5.62,638.665,2.15,638.665,-2.92,-2.13
638.682,-1.62,638.682,-2.85,638.682,4.08,-0.13
638.7,-3.62,638.7,2.15,638.7,-3.92,-1.796666667
638.717,3.38,638.717,5.15,638.717,14.08,7.536666667
638.734,-3.62,638.734,2.15,638.734,10.08,2.87
638.751,-8.62,638.751,5.15,638.751,0.08,-1.13
638.768,-10.62,638.768,0.15,638.768,1.08,-3.13
638.785,-18.62,638.785,2.15,638.785,2.08,-4.796666667
638.802,-6.62,638.802,9.15,638.802,1.08,1.203333333
638.819,5.38,638.819,13.15,638.819,1.08,6.536666667
638.836,2.38,638.836,7.15,638.836,-1.92,2.536666667
638.853,-1.62,638.853,14.15,638.853,14.08,8.87
638.87,3.38,638.87,-1.85,638.87,1.08,0.87
638.887,-12.62,638.887,-20.85,638.887,-21.92,-18.46333333
638.904,-0.62,638.904,7.15,638.904,3.08,3.203333333
638.921,-7.62,638.921,3.15,638.921,5.08,0.2033333333
638.939,-1.62,638.939,8.15,638.939,14.08,6.87
638.956,11.38,638.956,11.15,638.956,17.08,13.20333333
638.973,0.38,638.973,6.15,638.973,10.08,5.536666667
638.99,10.38,638.99,9.15,638.99,10.08,9.87
639.007,12.38,639.007,21.15,639.007,11.08,14.87
639.024,-0.62,639.024,17.15,639.024,3.08,6.536666667
639.041,2.38,639.041,23.15,639.041,12.08,12.53666667
639.058,10.38,639.058,17.15,639.058,28.08,18.53666667
639.075,-3.62,639.075,3.15,639.075,15.08,4.87
639.092,12.38,639.092,13.15,639.092,14.08,13.20333333
639.109,-1.62,639.109,-10.85,639.109,8.08,-1.463333333
639.126,-15.62,639.126,-2.85,639.126,-0.92,-6.463333333
639.143,-1.62,639.143,1.15,639.143,1.08,0.2033333333
639.16,-18.62,639.16,-2.85,639.16,-3.92,-8.463333333
639.177,8.38,639.177,2.15,639.177,27.08,12.53666667
639.194,24.38,639.194,26.15,639.194,31.08,27.20333333
639.211,15.38,639.211,28.15,639.211,15.08,19.53666667
639.228,7.38,639.228,14.15,639.228,15.08,12.20333333
639.245,8.38,639.245,-6.85,639.245,6.08,2.536666667
639.262,0.38,639.262,-13.85,639.262,18.08,1.536666667
639.279,-4.62,639.279,-1.85,639.279,5.08,-0.4633333333
639.296,9.38,639.296,5.15,639.296,2.08,5.536666667
639.313,20.38,639.313,18.15,639.313,13.08,17.20333333
639.33,-3.62,639.33,7.15,639.33,-2.92,0.2033333333
639.347,-3.62,639.347,7.15,639.347,11.08,4.87
639.364,-14.62,639.364,18.15,639.364,18.08,7.203333333
639.381,-3.62,639.381,9.15,639.381,6.08,3.87
639.398,8.38,639.398,9.15,639.398,11.08,9.536666667
639.415,12.38,639.415,22.15,639.415,31.08,21.87
639.432,16.38,639.432,9.15,639.432,19.08,14.87
639.449,-8.62,639.449,7.15,639.449,5.08,1.203333333
639.466,-3.62,639.466,9.15,639.466,12.08,5.87
639.483,10.38,639.483,4.15,639.483,8.08,7.536666667
639.5,28.38,639.5,-5.85,639.5,24.08,15.53666667
639.517,11.38,639.517,1.15,639.517,0.08,4.203333333
639.534,7.38,639.534,-8.85,639.534,-7.92,-3.13
639.551,-20.62,639.551,-15.85,639.551,-1.92,-12.79666667
639.568,-27.62,639.568,-10.85,639.568,-7.92,-15.46333333
639.585,-12.62,639.585,-2.85,639.585,-5.92,-7.13
639.602,6.38,639.602,7.15,639.602,0.08,4.536666667
639.619,-10.62,639.619,-2.85,639.619,-10.92,-8.13
639.636,3.38,639.636,17.15,639.636,11.08,10.53666667
639.653,-1.62,639.653,11.15,639.653,14.08,7.87
639.669,-8.62,639.669,-11.85,639.669,-1.92,-7.463333333
639.686,-13.62,639.686,2.15,639.686,3.08,-2.796666667
639.703,-8.62,639.703,20.15,639.703,10.08,7.203333333
639.72,12.38,639.72,20.15,639.72,15.08,15.87
639.737,15.38,639.737,8.15,639.737,3.08,8.87
639.754,16.38,639.754,4.15,639.754,20.08,13.53666667
639.771,11.38,639.771,8.15,639.771,14.08,11.20333333
639.788,30.38,639.788,22.15,639.788,41.08,31.20333333
639.805,31.38,639.805,13.15,639.805,18.08,20.87
639.822,7.38,639.822,0.15,639.822,9.08,5.536666667
639.839,0.38,639.839,-4.85,639.839,-0.92,-1.796666667
639.856,8.38,639.856,0.15,639.856,3.08,3.87
639.873,15.38,639.873,16.15,639.873,5.08,12.20333333
639.89,14.38,639.89,13.15,639.89,18.08,15.20333333
639.906,-9.62,639.906,-10.85,639.906,-6.92,-9.13
639.923,-12.62,639.923,-6.85,639.923,-4.92,-8.13
639.94,-15.62,639.94,15.15,639.94,7.08,2.203333333
639.957,-3.62,639.957,6.15,639.957,10.08,4.203333333
639.974,3.38,639.974,16.15,639.974,2.08,7.203333333
639.991,19.38,639.991,14.15,639.991,8.08,13.87
640.008,5.38,640.008,2.15,640.008,10.08,5.87
640.025,11.38,640.025,11.15,640.025,-2.92,6.536666667
640.042,2.38,640.042,-1.85,640.042,-11.92,-3.796666667
640.059,1.38,640.059,10.15,640.059,2.08,4.536666667
640.075,-3.62,640.075,6.15,640.075,7.08,3.203333333
640.092,17.38,640.092,8.15,640.092,11.08,12.20333333
640.109,10.38,640.109,21.15,640.109,5.08,12.20333333
640.126,12.38,640.126,18.15,640.126,2.08,10.87
640.143,0.38,640.143,-3.85,640.143,-28.92,-10.79666667
640.16,3.38,640.16,-5.85,640.16,-12.92,-5.13
640.177,-2.62,640.177,3.15,640.177,7.08,2.536666667
640.194,2.38,640.194,4.15,640.194,8.08,4.87
640.21,6.38,640.21,-5.85,640.21,6.08,2.203333333
640.227,14.38,640.227,9.15,640.227,6.08,9.87
640.244,12.38,640.244,13.15,640.244,16.08,13.87
640.261,7.38,640.261,15.15,640.261,5.08,9.203333333
640.278,8.38,640.278,13.15,640.278,-6.92,4.87
640.295,6.38,640.295,-13.85,640.295,-7.92,-5.13
640.312,-5.62,640.312,2.15,640.312,8.08,1.536666667
640.328,5.38,640.328,2.15,640.328,3.08,3.536666667
640.345,1.38,640.345,-7.85,640.345,11.08,1.536666667
640.362,5.38,640.362,-0.85,640.362,11.08,5.203333333
640.379,7.38,640.379,15.15,640.379,4.08,8.87
640.396,17.38,640.396,26.15,640.396,22.08,21.87
640.413,23.38,640.413,14.15,640.413,31.08,22.87
640.43,8.38,640.43,-11.85,640.43,6.08,0.87
640.446,-8.62,640.446,-5.85,640.446,5.08,-3.13
640.463,5.38,640.463,17.15,640.463,8.08,10.20333333
640.48,-12.62,640.48,-6.85,640.48,1.08,-6.13
640.497,-4.62,640.497,-6.85,640.497,-15.92,-9.13
640.514,-10.62,640.514,14.15,640.514,-4.92,-0.4633333333
640.531,-0.62,640.531,5.15,640.531,10.08,4.87
640.547,5.38,640.547,9.15,640.547,2.08,5.536666667
640.564,-1.62,640.564,-4.85,640.564,17.08,3.536666667
640.581,-2.62,640.581,21.15,640.581,22.08,13.53666667
640.598,18.38,640.598,19.15,640.598,27.08,21.53666667
640.615,-7.62,640.615,-10.85,640.615,20.08,0.5366666667
640.631,9.38,640.631,-2.85,640.631,7.08,4.536666667
640.648,-15.62,640.648,-13.85,640.648,5.08,-8.13
640.665,-15.62,640.665,-0.85,640.665,9.08,-2.463333333
640.682,22.38,640.682,28.15,640.682,17.08,22.53666667
640.699,4.38,640.699,-10.85,640.699,-4.92,-3.796666667
640.715,-2.62,640.715,-7.85,640.715,-5.92,-5.463333333
640.732,9.38,640.732,-7.85,640.732,19.08,6.87
640.749,-0.62,640.749,-4.85,640.749,5.08,-0.13
640.766,9.38,640.766,18.15,640.766,-0.92,8.87
640.783,11.38,640.783,14.15,640.783,14.08,13.20333333
640.799,8.38,640.799,8.15,640.799,17.08,11.20333333
640.816,13.38,640.816,8.15,640.816,30.08,17.20333333
640.833,0.38,640.833,1.15,640.833,19.08,6.87
640.85,2.38,640.85,19.15,640.85,15.08,12.20333333
640.866,2.38,640.866,12.15,640.866,11.08,8.536666667
640.883,7.38,640.883,34.15,640.883,31.08,24.20333333
640.9,-4.62,640.9,18.15,640.9,15.08,9.536666667
640.917,-17.62,640.917,24.15,640.917,-2.92,1.203333333
640.933,-6.62,640.933,-2.85,640.933,4.08,-1.796666667
640.95,-1.62,640.95,-6.85,640.95,1.08,-2.463333333
640.967,12.38,640.967,-10.85,640.967,9.08,3.536666667
640.984,-0.62,640.984,-0.85,640.984,8.08,2.203333333
641.001,-11.62,641.001,-10.85,641.001,-5.92,-9.463333333
641.017,-8.62,641.017,-23.85,641.017,-8.92,-13.79666667
641.034,-11.62,641.034,-14.85,641.034,-11.92,-12.79666667
641.051,0.38,641.051,-4.85,641.051,-11.92,-5.463333333
641.068,0.38,641.068,-10.85,641.068,-17.92,-9.463333333
641.084,14.38,641.084,1.15,641.084,11.08,8.87
641.101,8.38,641.101,2.15,641.101,-1.92,2.87
641.118,8.38,641.118,18.15,641.118,23.08,16.53666667
641.134,-1.62,641.134,17.15,641.134,15.08,10.20333333
641.151,-13.62,641.151,5.15,641.151,6.08,-0.7966666667
641.168,-20.62,641.168,-1.85,641.168,8.08,-4.796666667
641.185,-12.62,641.185,3.15,641.185,0.08,-3.13
641.201,17.38,641.201,23.15,641.201,8.08,16.20333333
641.218,11.38,641.218,16.15,641.218,5.08,10.87
641.235,2.38,641.235,-6.85,641.235,-3.92,-2.796666667
641.252,4.38,641.252,1.15,641.252,8.08,4.536666667
641.268,18.38,641.268,7.15,641.268,24.08,16.53666667
641.285,2.38,641.285,0.15,641.285,-0.92,0.5366666667
641.302,-7.62,641.302,21.15,641.302,10.08,7.87
641.318,1.38,641.318,-11.85,641.318,-1.92,-4.13
641.335,13.38,641.335,-13.85,641.335,-1.92,-0.7966666667
641.352,-14.62,641.352,-17.85,641.352,-7.92,-13.46333333
641.368,-10.62,641.368,-5.85,641.368,5.08,-3.796666667
641.385,-9.62,641.385,-4.85,641.385,10.08,-1.463333333
641.402,9.38,641.402,11.15,641.402,19.08,13.20333333
641.419,9.38,641.419,19.15,641.419,21.08,16.53666667
641.435,7.38,641.435,6.15,641.435,16.08,9.87
641.452,20.38,641.452,20.15,641.452,31.08,23.87
641.469,8.38,641.469,17.15,641.469,21.08,15.53666667
641.485,-7.62,641.485,8.15,641.485,3.08,1.203333333
641.502,-12.62,641.502,8.15,641.502,13.08,2.87
641.519,0.38,641.519,-5.85,641.519,9.08,1.203333333
641.535,-4.62,641.535,-6.85,641.535,21.08,3.203333333
641.552,17.38,641.552,14.15,641.552,33.08,21.53666667
641.569,15.38,641.569,2.15,641.569,14.08,10.53666667
641.585,12.38,641.585,-2.85,641.585,8.08,5.87
641.602,3.38,641.602,-12.85,641.602,10.08,0.2033333333
641.619,11.38,641.619,0.15,641.619,4.08,5.203333333
641.635,-2.62,641.635,-19.85,641.635,-2.92,-8.463333333
641.652,-3.62,641.652,-7.85,641.652,-3.92,-5.13
641.669,-8.62,641.669,7.15,641.669,3.08,0.5366666667
641.685,2.38,641.685,16.15,641.685,6.08,8.203333333
641.702,10.38,641.702,14.15,641.702,16.08,13.53666667
641.719,14.38,641.719,19.15,641.719,12.08,15.20333333
641.735,30.38,641.735,13.15,641.735,24.08,22.53666667
641.752,6.38,641.752,-6.85,641.752,10.08,3.203333333
641.769,-0.62,641.769,-7.85,641.769,12.08,1.203333333
641.785,-0.62,641.785,-19.85,641.785,-2.92,-7.796666667
641.802,-10.62,641.802,-17.85,641.802,-5.92,-11.46333333
641.818,3.38,641.818,3.15,641.818,15.08,7.203333333
641.835,17.38,641.835,6.15,641.835,19.08,14.20333333
641.852,3.38,641.852,11.15,641.852,21.08,11.87
641.868,1.38,641.868,6.15,641.868,20.08,9.203333333
641.885,6.38,641.885,6.15,641.885,18.08,10.20333333
641.902,-10.62,641.902,-4.85,641.902,0.08,-5.13
641.918,-10.62,641.918,-1.85,641.918,6.08,-2.13
641.935,9.38,641.935,13.15,641.935,8.08,10.20333333
641.951,9.38,641.951,1.15,641.951,4.08,4.87
641.968,0.38,641.968,8.15,641.968,-0.92,2.536666667
641.985,-9.62,641.985,-8.85,641.985,-16.92,-11.79666667
642.001,-0.62,642.001,4.15,642.001,7.08,3.536666667
642.018,10.38,642.018,7.15,642.018,18.08,11.87
642.034,13.38,642.034,8.15,642.034,8.08,9.87
642.051,-1.62,642.051,-8.85,642.051,-6.92,-5.796666667
642.068,-16.62,642.068,-12.85,642.068,-4.92,-11.46333333
642.084,-2.62,642.084,-4.85,642.084,-5.92,-4.463333333
642.101,6.38,642.101,-9.85,642.101,-4.92,-2.796666667
642.117,10.38,642.117,3.15,642.117,-0.92,4.203333333
642.134,11.38,642.134,17.15,642.134,2.08,10.20333333
642.151,5.38,642.151,16.15,642.151,16.08,12.53666667
642.167,-2.62,642.167,14.15,642.167,1.08,4.203333333
642.184,-6.62,642.184,-5.85,642.184,-17.92,-10.13
642.2,11.38,642.2,7.15,642.2,2.08,6.87
642.217,5.38,642.217,13.15,642.217,17.08,11.87
642.233,0.38,642.233,12.15,642.233,28.08,13.53666667
642.25,0.38,642.25,2.15,642.25,15.08,5.87
642.267,12.38,642.267,13.15,642.267,14.08,13.20333333
642.283,-3.62,642.283,4.15,642.283,16.08,5.536666667
642.3,-17.62,642.3,-4.85,642.3,-0.92,-7.796666667
642.316,-3.62,642.316,-8.85,642.316,-5.92,-6.13
642.333,-2.62,642.333,1.15,642.333,10.08,2.87
642.349,4.38,642.349,-7.85,642.349,-16.92,-6.796666667
642.366,-9.62,642.366,-10.85,642.366,-20.92,-13.79666667
642.382,-13.62,642.382,-14.85,642.382,-8.92,-12.46333333
642.399,-6.62,642.399,3.15,642.399,23.08,6.536666667
642.416,14.38,642.416,23.15,642.416,32.08,23.20333333
642.432,9.38,642.432,6.15,642.432,11.08,8.87
642.449,-7.62,642.449,-15.85,642.449,-7.92,-10.46333333
642.465,-2.62,642.465,10.15,642.465,2.08,3.203333333
642.482,-8.62,642.482,16.15,642.482,13.08,6.87
642.498,8.38,642.498,2.15,642.498,14.08,8.203333333
642.515,22.38,642.515,11.15,642.515,9.08,14.20333333
642.531,-4.62,642.531,12.15,642.531,6.08,4.536666667
642.548,-8.62,642.548,4.15,642.548,5.08,0.2033333333
642.564,4.38,642.564,8.15,642.564,8.08,6.87
642.581,8.38,642.581,16.15,642.581,12.08,12.20333333
642.597,7.38,642.597,5.15,642.597,10.08,7.536666667
642.614,-1.62,642.614,0.15,642.614,23.08,7.203333333
642.63,15.38,642.63,9.15,642.63,17.08,13.87
642.647,12.38,642.647,6.15,642.647,12.08,10.20333333
642.663,38.38,642.663,16.15,642.663,20.08,24.87
642.68,-3.62,642.68,8.15,642.68,6.08,3.536666667
642.696,5.38,642.696,6.15,642.696,12.08,7.87
642.713,6.38,642.713,-4.85,642.713,7.08,2.87
642.729,11.38,642.729,5.15,642.729,5.08,7.203333333
642.746,7.38,642.746,16.15,642.746,11.08,11.53666667
642.762,-2.62,642.762,-6.85,642.762,0.08,-3.13
642.779,-0.62,642.779,10.15,642.779,-6.92,0.87
642.795,-23.62,642.795,7.15,642.795,-9.92,-8.796666667
642.812,-17.62,642.812,-4.85,642.812,-1.92,-8.13
642.828,-6.62,642.828,-15.85,642.828,0.08,-7.463333333
642.845,-18.62,642.845,-19.85,642.845,4.08,-11.46333333
642.861,-12.62,642.861,0.15,642.861,14.08,0.5366666667
642.878,-6.62,642.878,-9.85,642.878,-5.92,-7.463333333
642.894,2.38,642.894,-0.85,642.894,8.08,3.203333333
642.911,24.38,642.911,24.15,642.911,30.08,26.20333333
642.927,-7.62,642.927,1.15,642.927,2.08,-1.463333333
642.944,3.38,642.944,5.15,642.944,-0.92,2.536666667
642.96,15.38,642.96,31.15,642.96,16.08,20.87
642.977,8.38,642.977,14.15,642.977,18.08,13.53666667
642.993,8.38,642.993,10.15,642.993,5.08,7.87
643.01,-5.62,643.01,2.15,643.01,7.08,1.203333333
643.026,-19.62,643.026,8.15,643.026,-7.92,-6.463333333
643.042,-3.62,643.042,6.15,643.042,-0.92,0.5366666667
643.059,18.38,643.059,8.15,643.059,12.08,12.87
643.075,-1.62,643.075,-1.85,643.075,8.08,1.536666667
643.092,-7.62,643.092,-4.85,643.092,3.08,-3.13
643.108,-7.62,643.108,-2.85,643.108,-0.92,-3.796666667
643.125,-0.62,643.125,-20.85,643.125,-0.92,-7.463333333
643.141,2.38,643.141,-6.85,643.141,-4.92,-3.13
643.158,-9.62,643.158,3.15,643.158,4.08,-0.7966666667
643.174,0.38,643.174,2.15,643.174,0.08,0.87
643.19,17.38,643.19,24.15,643.19,26.08,22.53666667
643.207,8.38,643.207,15.15,643.207,31.08,18.20333333
643.223,9.38,643.223,4.15,643.223,-0.92,4.203333333
643.24,1.38,643.24,13.15,643.24,5.08,6.536666667
643.256,-6.62,643.256,4.15,643.256,-4.92,-2.463333333
643.272,4.38,643.272,13.15,643.272,-0.92,5.536666667
643.289,1.38,643.289,2.15,643.289,-0.92,0.87
643.305,18.38,643.305,9.15,643.305,4.08,10.53666667
643.322,4.38,643.322,6.15,643.322,12.08,7.536666667
643.338,-0.62,643.338,0.15,643.338,2.08,0.5366666667
643.355,-9.62,643.355,12.15,643.355,-1.92,0.2033333333
643.371,7.38,643.371,10.15,643.371,22.08,13.20333333
643.387,1.38,643.387,-5.85,643.387,23.08,6.203333333
643.404,1.38,643.404,-19.85,643.404,-4.92,-7.796666667
643.42,5.38,643.42,-0.85,643.42,-9.92,-1.796666667
643.437,-3.62,643.437,-1.85,643.437,-9.92,-5.13
643.453,13.38,643.453,27.15,643.453,10.08,16.87
643.469,1.38,643.469,14.15,643.469,14.08,9.87
643.486,5.38,643.486,10.15,643.486,14.08,9.87
643.502,1.38,643.502,33.15,643.502,10.08,14.87
643.518,8.38,643.518,9.15,643.518,5.08,7.536666667
643.535,-0.62,643.535,-12.85,643.535,1.08,-4.13
643.551,-3.62,643.551,6.15,643.551,-4.92,-0.7966666667
643.568,2.38,643.568,10.15,643.568,-8.92,1.203333333
643.584,-4.62,643.584,12.15,643.584,10.08,5.87
643.6,1.38,643.6,-14.85,643.6,6.08,-2.463333333
643.617,15.38,643.617,13.15,643.617,-1.92,8.87
643.633,7.38,643.633,10.15,643.633,22.08,13.20333333
643.649,-7.62,643.649,8.15,643.649,23.08,7.87
643.666,-6.62,643.666,-2.85,643.666,0.08,-3.13
643.682,-0.62,643.682,-0.85,643.682,-1.92,-1.13
643.698,-0.62,643.698,-2.85,643.698,17.08,4.536666667
643.715,-6.62,643.715,-3.85,643.715,-4.92,-5.13
643.731,-5.62,643.731,-12.85,643.731,10.08,-2.796666667
643.748,-5.62,643.748,-13.85,643.748,14.08,-1.796666667
643.764,-4.62,643.764,0.15,643.764,10.08,1.87
643.78,-7.62,643.78,2.15,643.78,3.08,-0.7966666667
643.797,3.38,643.797,14.15,643.797,-0.92,5.536666667
643.813,13.38,643.813,12.15,643.813,10.08,11.87
643.829,7.38,643.829,16.15,643.829,23.08,15.53666667
643.846,6.38,643.846,1.15,643.846,18.08,8.536666667
643.862,8.38,643.862,21.15,643.862,19.08,16.20333333
643.878,5.38,643.878,20.15,643.878,24.08,16.53666667
643.895,21.38,643.895,5.15,643.895,17.08,14.53666667
643.911,16.38,643.911,17.15,643.911,8.08,13.87
643.927,9.38,643.927,6.15,643.927,5.08,6.87
643.943,17.38,643.943,6.15,643.943,4.08,9.203333333
643.96,-8.62,643.96,-5.85,643.96,-2.92,-5.796666667
643.976,-11.62,643.976,-3.85,643.976,-5.92,-7.13
643.992,7.38,643.992,-1.85,643.992,3.08,2.87
644.009,5.38,644.009,10.15,644.009,5.08,6.87
644.025,3.38,644.025,7.15,644.025,-6.92,1.203333333
644.041,-0.62,644.041,8.15,644.041,2.08,3.203333333
644.058,3.38,644.058,13.15,644.058,11.08,9.203333333
644.074,5.38,644.074,6.15,644.074,10.08,7.203333333
644.09,-2.62,644.09,13.15,644.09,2.08,4.203333333
644.106,11.38,644.106,22.15,644.106,12.08,15.20333333
644.123,12.38,644.123,21.15,644.123,15.08,16.20333333
644.139,-2.62,644.139,10.15,644.139,12.08,6.536666667
644.155,6.38,644.155,11.15,644.155,9.08,8.87
644.172,-10.62,644.172,11.15,644.172,3.08,1.203333333
644.188,30.38,644.188,18.15,644.188,17.08,21.87
644.204,15.38,644.204,18.15,644.204,8.08,13.87
644.22,-4.62,644.22,13.15,644.22,-5.92,0.87
644.237,6.38,644.237,13.15,644.237,0.08,6.536666667
644.253,8.38,644.253,12.15,644.253,-1.92,6.203333333
644.269,-2.62,644.269,12.15,644.269,7.08,5.536666667
644.286,5.38,644.286,11.15,644.286,-6.92,3.203333333
644.302,-6.62,644.302,0.15,644.302,-6.92,-4.463333333
644.318,-7.62,644.318,5.15,644.318,0.08,-0.7966666667
644.334,11.38,644.334,15.15,644.334,0.08,8.87
644.351,5.38,644.351,16.15,644.351,18.08,13.20333333
644.367,-9.62,644.367,-4.85,644.367,13.08,-0.4633333333
644.383,-13.62,644.383,17.15,644.383,7.08,3.536666667
644.399,-5.62,644.399,16.15,644.399,8.08,6.203333333
644.416,3.38,644.416,14.15,644.416,10.08,9.203333333
644.432,-10.62,644.432,4.15,644.432,6.08,-0.13
644.448,-16.62,644.448,3.15,644.448,2.08,-3.796666667
644.464,5.38,644.464,7.15,644.464,-7.92,1.536666667
644.481,-1.62,644.481,6.15,644.481,5.08,3.203333333
644.497,-4.62,644.497,-3.85,644.497,10.08,0.5366666667
644.513,0.38,644.513,0.15,644.513,5.08,1.87
644.529,12.38,644.529,0.15,644.529,11.08,7.87
644.545,15.38,644.545,5.15,644.545,12.08,10.87
644.562,2.38,644.562,2.15,644.562,-2.92,0.5366666667
644.578,2.38,644.578,11.15,644.578,6.08,6.536666667
644.594,-12.62,644.594,-1.85,644.594,6.08,-2.796666667
644.61,-1.62,644.61,6.15,644.61,9.08,4.536666667
644.627,-0.62,644.627,-0.85,644.627,5.08,1.203333333
644.643,3.38,644.643,-14.85,644.643,-4.92,-5.463333333
644.659,11.38,644.659,-1.85,644.659,-4.92,1.536666667
644.675,-7.62,644.675,-10.85,644.675,-23.92,-14.13
644.691,-19.62,644.691,-11.85,644.691,-6.92,-12.79666667
644.708,-6.62,644.708,1.15,644.708,1.08,-1.463333333
644.724,-8.62,644.724,10.15,644.724,-2.92,-0.4633333333
644.74,-8.62,644.74,-4.85,644.74,-11.92,-8.463333333
644.756,-20.62,644.756,6.15,644.756,-0.92,-5.13
644.772,3.38,644.772,14.15,644.772,16.08,11.20333333
644.789,6.38,644.789,4.15,644.789,21.08,10.53666667
644.805,-7.62,644.805,4.15,644.805,4.08,0.2033333333
644.821,-13.62,644.821,-9.85,644.821,-13.92,-12.46333333
644.837,-9.62,644.837,11.15,644.837,3.08,1.536666667
